1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 2200000057009141
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Sep 07 13:56:01 CEST 2017
Mission Sample Count:  2744
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Sep 07 13:56:01 CEST 2017
Total Mission Samples:  2744
Total Device Samples:  3357
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
01/11/17 00:56:01,C,0,062
01/11/17 03:56:01,C,1,566
01/11/17 06:56:01,C,0,062
01/11/17 09:56:01,C,1,566
01/11/17 12:56:01,C,15,089
01/11/17 15:56:01,C,5,074
01/11/17 18:56:01,C,2,568
01/11/17 21:56:01,C,1,065
02/11/17 00:56:01,C,1,065
02/11/17 03:56:01,C,0,062
02/11/17 06:56:01,C,0,062
02/11/17 09:56:01,C,1,065
02/11/17 12:56:01,C,8,58
02/11/17 15:56:01,C,6,075
02/11/17 18:56:01,C,3,57
02/11/17 21:56:01,C,1,065
03/11/17 00:56:01,C,1,566
03/11/17 03:56:01,C,1,065
03/11/17 06:56:01,C,1,065
03/11/17 09:56:01,C,3,069
03/11/17 12:56:01,C,14,588
03/11/17 15:56:01,C,8,079
03/11/17 18:56:01,C,4,071
03/11/17 21:56:01,C,2,568
04/11/17 00:56:01,C,2,568
04/11/17 03:56:01,C,3,069
04/11/17 06:56:01,C,3,57
04/11/17 09:56:01,C,3,069
04/11/17 12:56:01,C,6,075
04/11/17 15:56:01,C,3,069
04/11/17 18:56:01,C,1,065
04/11/17 21:56:01,C,1,065
05/11/17 00:56:01,C,1,065
05/11/17 03:56:01,C,0,564
05/11/17 06:56:01,C,0,564
05/11/17 09:56:01,C,-1,441
05/11/17 12:56:01,C,2,067
05/11/17 15:56:01,C,-0,439
05/11/17 18:56:01,C,-1,441
05/11/17 21:56:01,C,-1,441
06/11/17 00:56:01,C,-0,94
06/11/17 03:56:01,C,-0,94
06/11/17 06:56:01,C,-0,94
06/11/17 09:56:01,C,-0,94
06/11/17 12:56:01,C,-0,94
06/11/17 15:56:01,C,-0,94
06/11/17 18:56:01,C,-1,441
06/11/17 21:56:01,C,-1,943
07/11/17 00:56:01,C,-2,444
07/11/17 03:56:01,C,-2,444
07/11/17 06:56:01,C,-2,444
07/11/17 09:56:01,C,-2,444
07/11/17 12:56:01,C,-1,441
07/11/17 15:56:01,C,-0,439
07/11/17 18:56:01,C,-1,441
07/11/17 21:56:01,C,-1,943
08/11/17 00:56:01,C,-1,943
08/11/17 03:56:01,C,-1,943
08/11/17 06:56:01,C,-1,441
08/11/17 09:56:01,C,-1,943
08/11/17 12:56:01,C,-0,94
08/11/17 15:56:01,C,0,062
08/11/17 18:56:01,C,-0,94
08/11/17 21:56:01,C,-1,943
09/11/17 00:56:01,C,-2,946
09/11/17 03:56:01,C,-2,946
09/11/17 06:56:01,C,-2,444
09/11/17 09:56:01,C,-1,943
09/11/17 12:56:01,C,-1,441
09/11/17 15:56:01,C,-0,94
09/11/17 18:56:01,C,-0,94
09/11/17 21:56:01,C,-0,94
10/11/17 00:56:01,C,-1,441
10/11/17 03:56:01,C,-1,441
10/11/17 06:56:01,C,-1,943
10/11/17 09:56:01,C,-2,444
