1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 21 09:20:01 CEST 2015
Mission Sample Count:  2970
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 21 09:20:01 CEST 2015
Total Mission Samples:  2970
Total Device Samples:  9732
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
12/09/15 12:20:01,C,9,095
12/09/15 15:20:01,C,8,593
12/09/15 18:20:01,C,8,091
12/09/15 21:20:01,C,6,586
13/09/15 00:20:01,C,5,582
13/09/15 03:20:01,C,5,582
13/09/15 06:20:01,C,5,079
13/09/15 09:20:01,C,6,084
13/09/15 12:20:01,C,8,593
13/09/15 15:20:01,C,10,098
13/09/15 18:20:01,C,8,091
13/09/15 21:20:01,C,4,577
14/09/15 00:20:01,C,4,577
14/09/15 03:20:01,C,4,075
14/09/15 06:20:01,C,4,075
14/09/15 09:20:01,C,2,568
14/09/15 12:20:01,C,7,59
14/09/15 15:20:01,C,10,098
14/09/15 18:20:01,C,8,091
14/09/15 21:20:01,C,5,079
15/09/15 00:20:01,C,3,573
15/09/15 03:20:01,C,4,075
15/09/15 06:20:01,C,4,075
15/09/15 09:20:01,C,4,577
15/09/15 12:20:01,C,7,088
15/09/15 15:20:01,C,10,098
15/09/15 18:20:01,C,7,59
15/09/15 21:20:01,C,6,084
16/09/15 00:20:01,C,6,586
16/09/15 03:20:01,C,6,586
16/09/15 06:20:01,C,6,586
16/09/15 09:20:01,C,6,586
16/09/15 12:20:01,C,7,59
16/09/15 15:20:01,C,9,095
16/09/15 18:20:01,C,9,095
16/09/15 21:20:01,C,8,091
17/09/15 00:20:01,C,7,59
17/09/15 03:20:01,C,7,59
17/09/15 06:20:01,C,5,079
17/09/15 09:20:01,C,3,573
17/09/15 12:20:01,C,6,084
17/09/15 15:20:01,C,8,593
17/09/15 18:20:01,C,8,593
17/09/15 21:20:01,C,5,582
18/09/15 00:20:01,C,4,577
18/09/15 03:20:01,C,3,07
18/09/15 06:20:01,C,2,065
18/09/15 09:20:01,C,2,065
18/09/15 12:20:01,C,5,582
18/09/15 15:20:01,C,9,095
18/09/15 18:20:01,C,8,091
18/09/15 21:20:01,C,6,084
19/09/15 00:20:01,C,5,079
19/09/15 03:20:01,C,2,568
19/09/15 06:20:01,C,1,06
19/09/15 09:20:01,C,0,558
19/09/15 12:20:01,C,4,577
19/09/15 15:20:01,C,8,091
19/09/15 18:20:01,C,8,593
19/09/15 21:20:01,C,6,084
20/09/15 00:20:01,C,4,075
20/09/15 03:20:01,C,2,568
20/09/15 06:20:01,C,0,558
20/09/15 09:20:01,C,0,558
20/09/15 12:20:01,C,5,582
20/09/15 15:20:01,C,9,095
20/09/15 18:20:01,C,8,091
20/09/15 21:20:01,C,5,079
21/09/15 00:20:01,C,3,573
21/09/15 03:20:01,C,2,568
21/09/15 06:20:01,C,1,563
21/09/15 09:20:01,C,1,563
21/09/15 12:20:01,C,6,586
21/09/15 15:20:01,C,9,095
21/09/15 18:20:01,C,8,091
21/09/15 21:20:01,C,4,577
22/09/15 00:20:01,C,3,573
22/09/15 03:20:01,C,3,573
22/09/15 06:20:01,C,3,573
22/09/15 09:20:01,C,4,075
22/09/15 12:20:01,C,9,095
22/09/15 15:20:01,C,12,606
22/09/15 18:20:01,C,10,6
22/09/15 21:20:01,C,7,088
23/09/15 00:20:01,C,5,079
23/09/15 03:20:01,C,3,573
23/09/15 06:20:01,C,3,07
23/09/15 09:20:01,C,1,06
23/09/15 12:20:01,C,5,079
23/09/15 15:20:01,C,5,582
23/09/15 18:20:01,C,5,079
