1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 3B00000020954841
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 22 14:00:01 CEST 2014
Mission Sample Count:  2928
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 22 14:00:01 CEST 2014
Total Mission Samples:  2928
Total Device Samples:  6784
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
15/09/14 02:00:01,C,7,088
15/09/14 05:00:01,C,5,079
15/09/14 08:00:01,C,4,577
15/09/14 11:00:01,C,7,088
15/09/14 14:00:01,C,12,105
15/09/14 17:00:01,C,13,107
15/09/14 20:00:01,C,10,6
15/09/14 23:00:01,C,7,59
16/09/14 02:00:01,C,6,084
16/09/14 05:00:01,C,5,079
16/09/14 08:00:01,C,5,582
16/09/14 11:00:01,C,8,593
16/09/14 14:00:01,C,12,606
16/09/14 17:00:01,C,13,609
16/09/14 20:00:01,C,11,102
16/09/14 23:00:01,C,8,091
17/09/14 02:00:01,C,7,088
17/09/14 05:00:01,C,6,586
17/09/14 08:00:01,C,6,586
17/09/14 11:00:01,C,9,597
17/09/14 14:00:01,C,13,107
17/09/14 17:00:01,C,15,112
17/09/14 20:00:01,C,11,603
17/09/14 23:00:01,C,9,095
18/09/14 02:00:01,C,7,59
18/09/14 05:00:01,C,7,088
18/09/14 08:00:01,C,6,586
18/09/14 11:00:01,C,10,098
18/09/14 14:00:01,C,12,606
18/09/14 17:00:01,C,12,606
18/09/14 20:00:01,C,10,6
18/09/14 23:00:01,C,8,593
19/09/14 02:00:01,C,7,088
19/09/14 05:00:01,C,6,586
19/09/14 08:00:01,C,7,088
19/09/14 11:00:01,C,9,597
19/09/14 14:00:01,C,14,11
19/09/14 17:00:01,C,14,11
19/09/14 20:00:01,C,10,6
19/09/14 23:00:01,C,8,593
20/09/14 02:00:01,C,7,59
20/09/14 05:00:01,C,7,59
20/09/14 08:00:01,C,6,586
20/09/14 11:00:01,C,9,597
20/09/14 14:00:01,C,14,11
20/09/14 17:00:01,C,15,112
20/09/14 20:00:01,C,12,105
20/09/14 23:00:01,C,8,593
21/09/14 02:00:01,C,7,59
21/09/14 05:00:01,C,6,084
21/09/14 08:00:01,C,7,088
21/09/14 11:00:01,C,9,597
21/09/14 14:00:01,C,10,6
21/09/14 17:00:01,C,13,609
21/09/14 20:00:01,C,11,102
21/09/14 23:00:01,C,9,095
22/09/14 02:00:01,C,7,088
22/09/14 05:00:01,C,6,586
22/09/14 08:00:01,C,6,084
22/09/14 11:00:01,C,8,091
22/09/14 14:00:01,C,11,102
22/09/14 17:00:01,C,12,105
22/09/14 20:00:01,C,10,098
22/09/14 23:00:01,C,8,091
23/09/14 02:00:01,C,7,088
23/09/14 05:00:01,C,5,582
23/09/14 08:00:01,C,5,079
23/09/14 11:00:01,C,7,088
23/09/14 14:00:01,C,12,606
23/09/14 17:00:01,C,11,102
23/09/14 20:00:01,C,9,095
23/09/14 23:00:01,C,7,59
24/09/14 02:00:01,C,6,084
24/09/14 05:00:01,C,4,577
24/09/14 08:00:01,C,4,577
24/09/14 11:00:01,C,5,582
24/09/14 14:00:01,C,9,597
24/09/14 17:00:01,C,10,098
24/09/14 20:00:01,C,7,088
24/09/14 23:00:01,C,5,079
25/09/14 02:00:01,C,4,577
25/09/14 05:00:01,C,2,568
25/09/14 08:00:01,C,0,055
25/09/14 11:00:01,C,0,558
25/09/14 14:00:01,C,7,59
25/09/14 17:00:01,C,10,098
25/09/14 20:00:01,C,5,582
25/09/14 23:00:01,C,2,568
26/09/14 02:00:01,C,1,06
26/09/14 05:00:01,C,1,06
26/09/14 08:00:01,C,0,558
26/09/14 11:00:01,C,1,563
26/09/14 14:00:01,C,11,102
26/09/14 17:00:01,C,13,107
26/09/14 20:00:01,C,7,59
26/09/14 23:00:01,C,4,075
27/09/14 02:00:01,C,3,07
27/09/14 05:00:01,C,4,075
27/09/14 08:00:01,C,3,07
27/09/14 11:00:01,C,3,07
27/09/14 14:00:01,C,12,606
27/09/14 17:00:01,C,15,112
27/09/14 20:00:01,C,8,593
27/09/14 23:00:01,C,8,091
28/09/14 02:00:01,C,6,586
28/09/14 05:00:01,C,6,586
28/09/14 08:00:01,C,6,084
28/09/14 11:00:01,C,8,593
28/09/14 14:00:01,C,10,6
28/09/14 17:00:01,C,8,593
28/09/14 20:00:01,C,7,59
28/09/14 23:00:01,C,6,586
29/09/14 02:00:01,C,7,088
29/09/14 05:00:01,C,7,088
29/09/14 08:00:01,C,5,582
29/09/14 11:00:01,C,6,586
29/09/14 14:00:01,C,11,603
29/09/14 17:00:01,C,12,105
29/09/14 20:00:01,C,10,098
29/09/14 23:00:01,C,8,593
30/09/14 02:00:01,C,7,59
30/09/14 05:00:01,C,5,582
30/09/14 08:00:01,C,4,577
30/09/14 11:00:01,C,7,088
30/09/14 14:00:01,C,9,597
30/09/14 17:00:01,C,8,593
30/09/14 20:00:01,C,7,59
30/09/14 23:00:01,C,7,088
01/10/14 02:00:01,C,5,582
01/10/14 05:00:01,C,4,075
01/10/14 08:00:01,C,4,075
01/10/14 11:00:01,C,5,582
01/10/14 14:00:01,C,9,095
01/10/14 17:00:01,C,10,098
01/10/14 20:00:01,C,8,091
01/10/14 23:00:01,C,6,586
02/10/14 02:00:01,C,4,075
02/10/14 05:00:01,C,2,568
02/10/14 08:00:01,C,1,563
02/10/14 11:00:01,C,2,065
02/10/14 14:00:01,C,10,6
02/10/14 17:00:01,C,11,603
02/10/14 20:00:01,C,8,091
02/10/14 23:00:01,C,5,582
03/10/14 02:00:01,C,3,573
03/10/14 05:00:01,C,1,563
03/10/14 08:00:01,C,1,06
03/10/14 11:00:01,C,2,065
03/10/14 14:00:01,C,9,597
03/10/14 17:00:01,C,11,102
03/10/14 20:00:01,C,8,593
03/10/14 23:00:01,C,6,586
04/10/14 02:00:01,C,4,577
04/10/14 05:00:01,C,4,577
04/10/14 08:00:01,C,3,07
04/10/14 11:00:01,C,3,07
04/10/14 14:00:01,C,11,102
04/10/14 17:00:01,C,12,606
04/10/14 20:00:01,C,9,095
04/10/14 23:00:01,C,7,088
05/10/14 02:00:01,C,6,084
05/10/14 05:00:01,C,4,577
05/10/14 08:00:01,C,4,577
05/10/14 11:00:01,C,4,577
05/10/14 14:00:01,C,7,59
05/10/14 17:00:01,C,7,59
05/10/14 20:00:01,C,6,084
05/10/14 23:00:01,C,5,079
06/10/14 02:00:01,C,3,573
06/10/14 05:00:01,C,3,573
06/10/14 08:00:01,C,4,075
06/10/14 11:00:01,C,4,577
06/10/14 14:00:01,C,8,593
06/10/14 17:00:01,C,8,593
06/10/14 20:00:01,C,5,582
06/10/14 23:00:01,C,5,582
07/10/14 02:00:01,C,4,577
07/10/14 05:00:01,C,5,079
07/10/14 08:00:01,C,4,577
07/10/14 11:00:01,C,7,088
07/10/14 14:00:01,C,11,102
07/10/14 17:00:01,C,12,606
07/10/14 20:00:01,C,8,091
07/10/14 23:00:01,C,7,088
08/10/14 02:00:01,C,5,582
08/10/14 05:00:01,C,5,582
08/10/14 08:00:01,C,5,582
08/10/14 11:00:01,C,6,586
08/10/14 14:00:01,C,12,606
08/10/14 17:00:01,C,11,603
08/10/14 20:00:01,C,8,091
08/10/14 23:00:01,C,7,088
09/10/14 02:00:01,C,7,088
09/10/14 05:00:01,C,7,088
09/10/14 08:00:01,C,7,088
09/10/14 11:00:01,C,7,59
09/10/14 14:00:01,C,9,597
09/10/14 17:00:01,C,10,6
09/10/14 20:00:01,C,9,095
09/10/14 23:00:01,C,8,091
10/10/14 02:00:01,C,6,586
10/10/14 05:00:01,C,6,084
10/10/14 08:00:01,C,6,084
10/10/14 11:00:01,C,7,59
10/10/14 14:00:01,C,9,095
10/10/14 17:00:01,C,9,597
10/10/14 20:00:01,C,7,088
10/10/14 23:00:01,C,6,084
11/10/14 02:00:01,C,5,079
11/10/14 05:00:01,C,3,573
11/10/14 08:00:01,C,3,573
11/10/14 11:00:01,C,4,075
11/10/14 14:00:01,C,10,098
11/10/14 17:00:01,C,10,098
11/10/14 20:00:01,C,6,586
11/10/14 23:00:01,C,6,586
12/10/14 02:00:01,C,6,084
12/10/14 05:00:01,C,5,582
12/10/14 08:00:01,C,4,577
