1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: ED00000056F73441
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Wed Aug 15 17:00:01 CEST 2018
Mission Sample Count:  2896
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Aug 15 17:00:01 CEST 2018
Total Mission Samples:  2896
Total Device Samples:  6253
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
18/10/18 20:00:01,C,4,574
18/10/18 23:00:01,C,4,574
19/10/18 02:00:01,C,4,072
19/10/18 05:00:01,C,4,072
19/10/18 08:00:01,C,3,069
19/10/18 11:00:01,C,4,574
19/10/18 14:00:01,C,5,577
19/10/18 17:00:01,C,6,078
19/10/18 20:00:01,C,5,075
19/10/18 23:00:01,C,4,574
20/10/18 02:00:01,C,4,574
20/10/18 05:00:01,C,4,574
20/10/18 08:00:01,C,3,57
20/10/18 11:00:01,C,4,574
20/10/18 14:00:01,C,6,078
20/10/18 17:00:01,C,6,078
20/10/18 20:00:01,C,5,075
20/10/18 23:00:01,C,4,072
21/10/18 02:00:01,C,2,567
21/10/18 05:00:01,C,2,065
21/10/18 08:00:01,C,1,563
21/10/18 11:00:01,C,1,061
21/10/18 14:00:01,C,3,069
21/10/18 17:00:01,C,4,072
21/10/18 20:00:01,C,3,069
21/10/18 23:00:01,C,1,563
22/10/18 02:00:01,C,0,559
22/10/18 05:00:01,C,0,058
22/10/18 08:00:01,C,0,058
22/10/18 11:00:01,C,0,058
22/10/18 14:00:01,C,1,061
22/10/18 17:00:01,C,2,065
22/10/18 20:00:01,C,1,563
22/10/18 23:00:01,C,0,058
23/10/18 02:00:01,C,-0,445
23/10/18 05:00:01,C,-0,445
23/10/18 08:00:01,C,-0,947
23/10/18 11:00:01,C,-0,445
23/10/18 14:00:01,C,0,058
23/10/18 17:00:01,C,0,559
23/10/18 20:00:01,C,0,058
23/10/18 23:00:01,C,-0,445
24/10/18 02:00:01,C,-0,445
24/10/18 05:00:01,C,-0,445
24/10/18 08:00:01,C,-0,445
24/10/18 11:00:01,C,-0,445
24/10/18 14:00:01,C,1,061
24/10/18 17:00:01,C,3,069
24/10/18 20:00:01,C,1,563
24/10/18 23:00:01,C,0,559
25/10/18 02:00:01,C,0,058
25/10/18 05:00:01,C,0,058
25/10/18 08:00:01,C,0,058
25/10/18 11:00:01,C,0,058
25/10/18 14:00:01,C,2,065
