1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A7000000209CCF41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Jul 28 13:59:01 CEST 2016
Mission Sample Count:  3088
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Jul 28 13:59:01 CEST 2016
Total Mission Samples:  3088
Total Device Samples:  12841
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
17/09/16 13:59:01,C,10,57
17/09/16 16:59:01,C,13,077
17/09/16 19:59:01,C,8,563
17/09/16 22:59:01,C,5,048
18/09/16 01:59:01,C,4,044
18/09/16 04:59:01,C,3,541
18/09/16 07:59:01,C,2,536
18/09/16 10:59:01,C,3,039
18/09/16 13:59:01,C,12,576
18/09/16 16:59:01,C,12,074
18/09/16 19:59:01,C,8,563
18/09/16 22:59:01,C,6,555
19/09/16 01:59:01,C,5,55
19/09/16 04:59:01,C,5,55
19/09/16 07:59:01,C,5,048
19/09/16 10:59:01,C,6,053
19/09/16 13:59:01,C,15,583
19/09/16 16:59:01,C,17,086
19/09/16 19:59:01,C,12,576
19/09/16 22:59:01,C,9,566
20/09/16 01:59:01,C,7,057
20/09/16 04:59:01,C,5,55
20/09/16 07:59:01,C,5,048
20/09/16 10:59:01,C,7,057
20/09/16 13:59:01,C,12,074
20/09/16 16:59:01,C,12,074
20/09/16 19:59:01,C,10,068
20/09/16 22:59:01,C,8,061
21/09/16 01:59:01,C,7,057
21/09/16 04:59:01,C,6,555
21/09/16 07:59:01,C,5,55
21/09/16 10:59:01,C,6,555
21/09/16 13:59:01,C,15,583
21/09/16 16:59:01,C,17,587
21/09/16 19:59:01,C,13,579
21/09/16 22:59:01,C,10,068
22/09/16 01:59:01,C,7,559
22/09/16 04:59:01,C,6,053
22/09/16 07:59:01,C,4,546
22/09/16 10:59:01,C,5,55
22/09/16 13:59:01,C,16,084
22/09/16 16:59:01,C,18,589
22/09/16 19:59:01,C,14,581
22/09/16 22:59:01,C,10,57
23/09/16 01:59:01,C,8,061
23/09/16 04:59:01,C,6,555
23/09/16 07:59:01,C,5,048
23/09/16 10:59:01,C,6,555
23/09/16 13:59:01,C,12,576
23/09/16 16:59:01,C,11,071
23/09/16 19:59:01,C,9,065
23/09/16 22:59:01,C,6,555
24/09/16 01:59:01,C,6,053
24/09/16 04:59:01,C,5,55
24/09/16 07:59:01,C,5,048
24/09/16 10:59:01,C,5,55
24/09/16 13:59:01,C,12,074
24/09/16 16:59:01,C,12,576
24/09/16 19:59:01,C,11,071
24/09/16 22:59:01,C,8,563
25/09/16 01:59:01,C,7,057
25/09/16 04:59:01,C,6,555
25/09/16 07:59:01,C,4,546
25/09/16 10:59:01,C,5,55
25/09/16 13:59:01,C,10,068
25/09/16 16:59:01,C,9,065
25/09/16 19:59:01,C,7,559
25/09/16 22:59:01,C,6,053
26/09/16 01:59:01,C,4,044
26/09/16 04:59:01,C,3,541
26/09/16 07:59:01,C,2,034
26/09/16 10:59:01,C,4,546
26/09/16 13:59:01,C,12,074
26/09/16 16:59:01,C,15,583
26/09/16 19:59:01,C,10,57
26/09/16 22:59:01,C,6,555
27/09/16 01:59:01,C,4,546
27/09/16 04:59:01,C,3,541
27/09/16 07:59:01,C,3,039
27/09/16 10:59:01,C,4,044
27/09/16 13:59:01,C,14,08
27/09/16 16:59:01,C,17,086
27/09/16 19:59:01,C,12,576
